# EARTH ORIENTATION PARAMETER (EOP) PRODUCT CENTER CENTER (PARIS OBSERVATORY) - INTERNATIONAL EARTH ROTATION AND REFERENCE SYSTEMS SERVICE  
# EOP (IERS) 20 C04 TIME SERIES  consistent with ITRF 2020 - sampled at 0h UTC     
# Description: https://hpiers.obspm.fr/eoppc/eop/eopc04/readme        Contact: christian.bizouard@obspm.fr                              
# Reference Precession-Nutation Model: IAU 2000
# format(4(i4),f10.2,2(f12.6),f12.7,2(f12.6),2(f12.6),f12.7,2(f12.6),f12.7,2(f12.6),2(f12.6),f12.7)
# YR  MM  DD  HH       MJD        x(")        y(")  UT1-UTC(s)       dX(")       dY(")  xrt("/day)  yrt("/day)      LOD(s)        x Er        y Er  UT1-UTC Er       dX Er       dY Er      xrt Er      yrt Er      LOD Er
1995  12  24   0  50075.00   -0.160145    0.167286  -0.4243748   -0.000049   -0.000130   -0.001812    0.003712   0.0026087    0.000226    0.000198   0.0000131    0.000095    0.000187    0.000294    0.000329   0.0000281
1995  12  25   0  50076.00   -0.162123    0.170952  -0.4270502   -0.000033   -0.000122   -0.002067    0.003639   0.0027311    0.000225    0.000199   0.0000118    0.000089    0.000173    0.000291    0.000325   0.0000275
1995  12  26   0  50077.00   -0.164305    0.174505  -0.4298180   -0.000012   -0.000110   -0.002176    0.003571   0.0027884    0.000221    0.000195   0.0000113    0.000088    0.000170    0.000284    0.000318   0.0000275
1995  12  27   0  50078.00   -0.166480    0.177859  -0.4325958    0.000008   -0.000093   -0.002321    0.003430   0.0027568    0.000216    0.000190   0.0000112    0.000087    0.000169    0.000277    0.000309   0.0000272
1995  12  28   0  50079.00   -0.168593    0.180845  -0.4353055    0.000001   -0.000064   -0.002222    0.003139   0.0026554    0.000213    0.000186   0.0000111    0.000087    0.000169    0.000276    0.000307   0.0000281
1995  12  29   0  50080.00   -0.170638    0.183522  -0.4378903   -0.000018   -0.000031   -0.002161    0.002854   0.0025071    0.000212    0.000184   0.0000111    0.000087    0.000168    0.000279    0.000309   0.0000286
1995  12  30   0  50081.00   -0.172606    0.186133  -0.4403093   -0.000038    0.000003   -0.002008    0.002866   0.0023314    0.000212    0.000183   0.0000108    0.000083    0.000160    0.000278    0.000309   0.0000288
1995  12  31   0  50082.00   -0.174408    0.188888  -0.4425527   -0.000056    0.000036   -0.001773    0.002923   0.0021468    0.000213    0.000184   0.0000099    0.000073    0.000141    0.000277    0.000309   0.0000289
1996   1   1   0  50083.00   -0.176037    0.191744   0.5553985   -0.000078    0.000064   -0.001601    0.003114   0.0019546    0.000219    0.000192   0.0000095    0.000071    0.000082    0.000287    0.000328   0.0000342
1996   1   2   0  50084.00   -0.177346    0.194588   0.5535327   -0.000092    0.000088   -0.001411    0.003181   0.0017800    0.000217    0.000189   0.0000093    0.000070    0.000081    0.000285    0.000326   0.0000335
1996   1   3   0  50085.00   -0.178341    0.197603   0.5518238   -0.000101    0.000105   -0.001124    0.003095   0.0016452    0.000210    0.000182   0.0000093    0.000070    0.000080    0.000278    0.000319   0.0000337
1996   1   4   0  50086.00   -0.179235    0.200663   0.5502234   -0.000079    0.000092   -0.001203    0.003053   0.0015654    0.000209    0.000181   0.0000093    0.000070    0.000080    0.000279    0.000318   0.0000362
1996   1   5   0  50087.00   -0.180385    0.203831   0.5486732   -0.000048    0.000067   -0.001440    0.003152   0.0015434    0.000208    0.000178   0.0000094    0.000071    0.000081    0.000277    0.000318   0.0000375
1996   1   6   0  50088.00   -0.181817    0.207206   0.5471153   -0.000015    0.000035   -0.001574    0.003462   0.0015850    0.000208    0.000175   0.0000098    0.000074    0.000086    0.000276    0.000321   0.0000366
1996   1   7   0  50089.00   -0.183503    0.210575   0.5454886    0.000021   -0.000002   -0.001850    0.003402   0.0016786    0.000215    0.000181   0.0000105    0.000085    0.000098    0.000286    0.000333   0.0000357
1996   1   8   0  50090.00   -0.185338    0.213663   0.5437532    0.000055   -0.000044   -0.001982    0.002764   0.0017972    0.000216    0.000182   0.0000111    0.000091    0.000106    0.000288    0.000335   0.0000354
1996   1   9   0  50091.00   -0.186918    0.216273   0.5419002    0.000087   -0.000090   -0.001714    0.002540   0.0019051    0.000217    0.000183   0.0000113    0.000093    0.000107    0.000289    0.000334   0.0000347
1996   1  10   0  50092.00   -0.188609    0.218670   0.5399546    0.000115   -0.000138   -0.001768    0.002660   0.0019760    0.000217    0.000183   0.0000114    0.000093    0.000107    0.000287    0.000329   0.0000333
1996   1  11   0  50093.00   -0.190612    0.221248   0.5379583    0.000112   -0.000191   -0.002191    0.002657   0.0020057    0.000213    0.000179   0.0000115    0.000093    0.000108    0.000282    0.000325   0.0000332
1996   1  12   0  50094.00   -0.192746    0.224143   0.5359479    0.000097   -0.000245   -0.002304    0.003247   0.0020108    0.000218    0.000185   0.0000121    0.000096    0.000111    0.000294    0.000340   0.0000339
1996   1  13   0  50095.00   -0.194827    0.227338   0.5339414    0.000077   -0.000296   -0.002191    0.003446   0.0019986    0.000227    0.000193   0.0000141    0.000112    0.000127    0.000306    0.000356   0.0000340
1996   1  14   0  50096.00   -0.196697    0.230411   0.5319550    0.000056   -0.000344   -0.001788    0.002794   0.0019744    0.000227    0.000196   0.0000186    0.000158    0.000173    0.000306    0.000356   0.0000333
1996   1  15   0  50097.00   -0.198327    0.233093   0.5299997    0.000035   -0.000385   -0.001377    0.002436   0.0019370    0.000224    0.000196   0.0000233    0.000189    0.000205    0.000302    0.000353   0.0000328
1996   1  16   0  50098.00   -0.199564    0.235599   0.5280892    0.000016   -0.000419   -0.001190    0.002556   0.0018837    0.000223    0.000194   0.0000251    0.000196    0.000212    0.000300    0.000352   0.0000331
1996   1  17   0  50099.00   -0.200818    0.238336   0.5262353   -0.000000   -0.000444   -0.001325    0.003072   0.0018274    0.000221    0.000192   0.0000256    0.000197    0.000213    0.000297    0.000344   0.0000342
1996   1  18   0  50100.00   -0.202296    0.241496   0.5244313    0.000050   -0.000471   -0.001584    0.003439   0.0017759    0.000223    0.000193   0.0000264    0.000199    0.000214    0.000298    0.000342   0.0000352
1996   1  19   0  50101.00   -0.203709    0.245175   0.5226566    0.000115   -0.000486   -0.001501    0.003770   0.0017854    0.000233    0.000204   0.0000296    0.000208    0.000221    0.000313    0.000357   0.0000355
1996   1  20   0  50102.00   -0.205196    0.249173   0.5208311    0.000162   -0.000481   -0.001532    0.003754   0.0018861    0.000240    0.000210   0.0000377    0.000242    0.000250    0.000320    0.000367   0.0000351
1996   1  21   0  50103.00   -0.206702    0.252967   0.5188802    0.000181   -0.000450   -0.001635    0.003391   0.0020141    0.000230    0.000199   0.0000479    0.000277    0.000278    0.000307    0.000355   0.0000346
1996   1  22   0  50104.00   -0.208125    0.256564   0.5168141    0.000162   -0.000389   -0.001617    0.003394   0.0021084    0.000217    0.000186   0.0000525    0.000286    0.000286    0.000291    0.000339   0.0000341
1996   1  23   0  50105.00   -0.209721    0.260024   0.5146875    0.000093   -0.000293   -0.001489    0.003082   0.0021218    0.000214    0.000184   0.0000439    0.000287    0.000287    0.000286    0.000331   0.0000331
1996   1  24   0  50106.00   -0.211190    0.263323   0.5125827   -0.000052   -0.000152   -0.001096    0.003329   0.0020894    0.000212    0.000183   0.0000288    0.000181    0.000188    0.000281    0.000321   0.0000321
1996   1  25   0  50107.00   -0.212206    0.266802   0.5105340   -0.000088   -0.000018   -0.000876    0.003720   0.0019933    0.000208    0.000178   0.0000201    0.000143    0.000152    0.000275    0.000312   0.0000322
1996   1  26   0  50108.00   -0.212991    0.270433   0.5086054   -0.000032    0.000087   -0.000922    0.003584   0.0018636    0.000205    0.000175   0.0000155    0.000115    0.000125    0.000270    0.000307   0.0000325
1996   1  27   0  50109.00   -0.213836    0.274234   0.5068115   -0.000027    0.000079   -0.001110    0.003786   0.0017238    0.000206    0.000177   0.0000140    0.000112    0.000122    0.000271    0.000307   0.0000339
1996   1  28   0  50110.00   -0.215268    0.278206   0.5051554   -0.000032    0.000006   -0.001683    0.003663   0.0015917    0.000208    0.000180   0.0000129    0.000104    0.000116    0.000276    0.000316   0.0000342
1996   1  29   0  50111.00   -0.217097    0.281883   0.5036222   -0.000023   -0.000097   -0.001802    0.003194   0.0014766    0.000211    0.000183   0.0000120    0.000095    0.000109    0.000277    0.000322   0.0000329
1996   1  30   0  50112.00   -0.218680    0.285300   0.5021890    0.000016   -0.000198   -0.001419    0.003240   0.0013950    0.000214    0.000186   0.0000116    0.000093    0.000107    0.000270    0.000316   0.0000315
1996   1  31   0  50113.00   -0.219952    0.288559   0.5008117    0.000109   -0.000265   -0.001107    0.003100   0.0013722    0.000212    0.000186   0.0000118    0.000100    0.000115    0.000267    0.000315   0.0000317
1996   2   1   0  50114.00   -0.220981    0.291970   0.4994259    0.000126   -0.000276   -0.000947    0.003490   0.0014123    0.000210    0.000183   0.0000126    0.000106    0.000121    0.000274    0.000325   0.0000330
1996   2   2   0  50115.00   -0.221758    0.295738   0.4979753    0.000053   -0.000230   -0.000668    0.004031   0.0014963    0.000210    0.000182   0.0000153    0.000139    0.000152    0.000277    0.000331   0.0000341
1996   2   3   0  50116.00   -0.222161    0.299535   0.4964271   -0.000053   -0.000156   -0.000034    0.004021   0.0016016    0.000213    0.000183   0.0000228    0.000281    0.000285    0.000279    0.000335   0.0000342
1996   2   4   0  50117.00   -0.222264    0.303404   0.4947672   -0.000151   -0.000077    0.000081    0.003917   0.0017228    0.000214    0.000183   0.0000361    0.000461    0.000455    0.000277    0.000333   0.0000341
1996   2   5   0  50118.00   -0.222512    0.307170   0.4929866   -0.000200   -0.000013   -0.000295    0.003720   0.0018298    0.000211    0.000180   0.0000444    0.000518    0.000508    0.000270    0.000324   0.0000339
1996   2   6   0  50119.00   -0.223032    0.310780   0.4911069   -0.000159    0.000011   -0.000341    0.003695   0.0019234    0.000213    0.000182   0.0000391    0.000527    0.000516    0.000264    0.000314   0.0000337
1996   2   7   0  50120.00   -0.223622    0.314530   0.4891336    0.000049   -0.000045   -0.000489    0.003862   0.0020323    0.000214    0.000184   0.0000285    0.000280    0.000287    0.000262    0.000310   0.0000341
1996   2   8   0  50121.00   -0.224414    0.318150   0.4870559    0.000001    0.000065   -0.000611    0.003762   0.0021134    0.000211    0.000181   0.0000252    0.000211    0.000231    0.000266    0.000318   0.0000362
1996   2   9   0  50122.00   -0.225255    0.321279   0.4849195   -0.000252    0.000293   -0.000280    0.003173   0.0021612    0.000212    0.000178   0.0000262    0.000177    0.000221    0.000271    0.000328   0.0000375
1996   2  10   0  50123.00   -0.225480    0.323994   0.4827638   -0.000395    0.000407    0.000424    0.002891   0.0021206    0.000215    0.000180   0.0000261    0.000160    0.000214    0.000276    0.000336   0.0000369
1996   2  11   0  50124.00   -0.224804    0.326692   0.4806760   -0.000189    0.000229    0.001110    0.002890   0.0020640    0.000215    0.000181   0.0000221    0.000147    0.000185    0.000276    0.000335   0.0000348
1996   2  12   0  50125.00   -0.223514    0.329579   0.4786418    0.000017    0.000003    0.001314    0.002996   0.0020010    0.000213    0.000180   0.0000177    0.000126    0.000142    0.000275    0.000329   0.0000324
1996   2  13   0  50126.00   -0.222100    0.332621   0.4766680    0.000098   -0.000184    0.001328    0.003147   0.0019577    0.000210    0.000177   0.0000160    0.000119    0.000127    0.000270    0.000319   0.0000309
1996   2  14   0  50127.00   -0.220901    0.335918   0.4747234   -0.000142   -0.000245    0.001314    0.003993   0.0019292    0.000209    0.000176   0.0000160    0.000137    0.000146    0.000266    0.000313   0.0000311
1996   2  15   0  50128.00   -0.219785    0.339642   0.4727877    0.000039   -0.000082    0.001262    0.004589   0.0019546    0.000208    0.000176   0.0000149    0.000133    0.000144    0.000265    0.000316   0.0000320
1996   2  16   0  50129.00   -0.218902    0.344115   0.4707899    0.000583    0.000242    0.000511    0.004519   0.0020527    0.000209    0.000175   0.0000133    0.000118    0.000133    0.000266    0.000319   0.0000323
1996   2  17   0  50130.00   -0.218570    0.348981   0.4686631    0.000740    0.000330   -0.000061    0.004645   0.0022091    0.000215    0.000179   0.0000127    0.000117    0.000131    0.000274    0.000328   0.0000341
1996   2  18   0  50131.00   -0.218762    0.353505   0.4663668    0.000700    0.000296   -0.000335    0.004566   0.0023824    0.000223    0.000184   0.0000125    0.000114    0.000128    0.000287    0.000341   0.0000366
1996   2  19   0  50132.00   -0.219550    0.357741   0.4639090    0.000553    0.000198   -0.000925    0.004231   0.0025248    0.000219    0.000180   0.0000123    0.000105    0.000120    0.000284    0.000338   0.0000381
1996   2  20   0  50133.00   -0.220534    0.361534   0.4613415    0.000353    0.000078   -0.000674    0.003623   0.0026003    0.000213    0.000175   0.0000122    0.000100    0.000114    0.000275    0.000327   0.0000373
1996   2  21   0  50134.00   -0.221053    0.364785   0.4587448    0.000160   -0.000025   -0.000184    0.002992   0.0025769    0.000216    0.000180   0.0000120    0.000099    0.000113    0.000273    0.000322   0.0000355
1996   2  22   0  50135.00   -0.221350    0.367845   0.4562216    0.000073   -0.000028    0.000028    0.002815   0.0024528    0.000226    0.000192   0.0000117    0.000095    0.000110    0.000283    0.000331   0.0000349
1996   2  23   0  50136.00   -0.221574    0.371020   0.4538593    0.000023   -0.000005    0.000010    0.003512   0.0022578    0.000226    0.000192   0.0000115    0.000089    0.000104    0.000279    0.000328   0.0000339
1996   2  24   0  50137.00   -0.221452    0.374820   0.4517026   -0.000010   -0.000017    0.000418    0.004220   0.0020560    0.000218    0.000183   0.0000121    0.000092    0.000107    0.000271    0.000320   0.0000340
1996   2  25   0  50138.00   -0.220963    0.379134   0.4497293   -0.000030   -0.000051    0.000750    0.004333   0.0019045    0.000214    0.000178   0.0000144    0.000113    0.000129    0.000273    0.000324   0.0000340
1996   2  26   0  50139.00   -0.220487    0.383328   0.4478784   -0.000040   -0.000096    0.000505    0.003903   0.0018080    0.000210    0.000173   0.0000197    0.000172    0.000189    0.000272    0.000320   0.0000335
1996   2  27   0  50140.00   -0.220100    0.387224   0.4461000   -0.000042   -0.000147    0.000459    0.003602   0.0017540    0.000214    0.000179   0.0000254    0.000212    0.000230    0.000281    0.000325   0.0000330
1996   2  28   0  50141.00   -0.219698    0.391113   0.4443510   -0.000038   -0.000196    0.000451    0.003938   0.0017549    0.000220    0.000184   0.0000276    0.000220    0.000238    0.000288    0.000325   0.0000328
1996   2  29   0  50142.00   -0.219026    0.394807   0.4425717   -0.000036   -0.000219    0.001125    0.003836   0.0018126    0.000216    0.000182   0.0000274    0.000219    0.000237    0.000284    0.000317   0.0000332
1996   3   1   0  50143.00   -0.217734    0.398552   0.4407077   -0.000035   -0.000224    0.001793    0.003754   0.0019308    0.000210    0.000177   0.0000249    0.000207    0.000224    0.000277    0.000314   0.0000335
1996   3   2   0  50144.00   -0.216137    0.402709   0.4387090   -0.000031   -0.000215    0.001873    0.004053   0.0020602    0.000206    0.000172   0.0000200    0.000160    0.000174    0.000270    0.000308   0.0000333
1996   3   3   0  50145.00   -0.214400    0.406832   0.4365783   -0.000028   -0.000190    0.002047    0.004111   0.0022082    0.000204    0.000171   0.0000161    0.000115    0.000126    0.000266    0.000302   0.0000326
1996   3   4   0  50146.00   -0.212480    0.410932   0.4342957   -0.000024   -0.000146    0.002067    0.004036   0.0023544    0.000207    0.000174   0.0000145    0.000103    0.000114    0.000268    0.000301   0.0000315
1996   3   5   0  50147.00   -0.210582    0.415128   0.4318781   -0.000021   -0.000082    0.001896    0.004156   0.0024737    0.000208    0.000176   0.0000136    0.000101    0.000112    0.000265    0.000294   0.0000302
1996   3   6   0  50148.00   -0.208745    0.419294   0.4293595   -0.000021    0.000030    0.001830    0.004280   0.0025536    0.000206    0.000176   0.0000125    0.000095    0.000109    0.000259    0.000286   0.0000295
1996   3   7   0  50149.00   -0.207000    0.423360   0.4267813   -0.000006   -0.000090    0.001672    0.003904   0.0025955    0.000207    0.000176   0.0000118    0.000092    0.000107    0.000258    0.000287   0.0000298
1996   3   8   0  50150.00   -0.205445    0.427210   0.4241789    0.000011   -0.000234    0.001576    0.003583   0.0026041    0.000205    0.000175   0.0000116    0.000091    0.000106    0.000262    0.000292   0.0000309
1996   3   9   0  50151.00   -0.204137    0.430924   0.4215818    0.000022   -0.000264    0.001343    0.003519   0.0025924    0.000199    0.000170   0.0000118    0.000089    0.000105    0.000261    0.000293   0.0000316
1996   3  10   0  50152.00   -0.202930    0.434408   0.4190080    0.000024   -0.000242    0.001443    0.003217   0.0025560    0.000196    0.000165   0.0000122    0.000087    0.000102    0.000258    0.000291   0.0000313
1996   3  11   0  50153.00   -0.201453    0.437659   0.4164863    0.000012   -0.000197    0.001634    0.003108   0.0024837    0.000198    0.000167   0.0000124    0.000085    0.000101    0.000259    0.000292   0.0000303
1996   3  12   0  50154.00   -0.199698    0.440962   0.4140529   -0.000007   -0.000169    0.001781    0.003525   0.0023773    0.000208    0.000178   0.0000127    0.000086    0.000102    0.000273    0.000306   0.0000294
1996   3  13   0  50155.00   -0.198233    0.444409   0.4117335   -0.000045   -0.000175    0.001683    0.003691   0.0022514    0.000219    0.000190   0.0000131    0.000097    0.000112    0.000291    0.000324   0.0000289
1996   3  14   0  50156.00   -0.196787    0.448041   0.4095279   -0.000250   -0.000016    0.001721    0.003597   0.0021670    0.000218    0.000190   0.0000133    0.000096    0.000110    0.000290    0.000324   0.0000297
1996   3  15   0  50157.00   -0.194765    0.451563   0.4073711   -0.000355    0.000053    0.002200    0.003459   0.0021565    0.000212    0.000182   0.0000133    0.000096    0.000110    0.000280    0.000314   0.0000313
1996   3  16   0  50158.00   -0.192713    0.455000   0.4051883   -0.000356    0.000030    0.002159    0.003308   0.0022198    0.000208    0.000177   0.0000133    0.000097    0.000111    0.000272    0.000309   0.0000320
1996   3  17   0  50159.00   -0.190747    0.458429   0.4029178   -0.000290   -0.000047    0.002259    0.003322   0.0023250    0.000208    0.000176   0.0000132    0.000100    0.000114    0.000272    0.000311   0.0000318
1996   3  18   0  50160.00   -0.188356    0.461932   0.4005385   -0.000192   -0.000140    0.002782    0.003617   0.0024365    0.000213    0.000182   0.0000131    0.000104    0.000118    0.000280    0.000321   0.0000316
1996   3  19   0  50161.00   -0.185245    0.465843   0.3980666   -0.000099   -0.000212    0.003340    0.004123   0.0025006    0.000215    0.000184   0.0000131    0.000105    0.000119    0.000284    0.000326   0.0000313
1996   3  20   0  50162.00   -0.181870    0.470278   0.3955709   -0.000046   -0.000225    0.003173    0.004446   0.0024724    0.000212    0.000180   0.0000129    0.000106    0.000120    0.000278    0.000322   0.0000304
1996   3  21   0  50163.00   -0.178949    0.474553   0.3931443   -0.000082   -0.000126    0.002517    0.004323   0.0023717    0.000212    0.000179   0.0000123    0.000097    0.000111    0.000273    0.000321   0.0000303
1996   3  22   0  50164.00   -0.176764    0.478498   0.3908391   -0.000230   -0.000018    0.001661    0.003686   0.0022345    0.000215    0.000181   0.0000120    0.000095    0.000109    0.000277    0.000329   0.0000313
1996   3  23   0  50165.00   -0.175369    0.481968   0.3886746   -0.000473    0.000063    0.001369    0.002811   0.0020974    0.000218    0.000185   0.0000123    0.000104    0.000116    0.000284    0.000338   0.0000317
1996   3  24   0  50166.00   -0.173696    0.484595   0.3866376   -0.000694    0.000111    0.002078    0.002181   0.0019800    0.000223    0.000191   0.0000131    0.000129    0.000137    0.000291    0.000346   0.0000317
1996   3  25   0  50167.00   -0.171290    0.487117   0.3847021   -0.000795    0.000118    0.002604    0.002326   0.0018983    0.000220    0.000191   0.0000137    0.000145    0.000150    0.000288    0.000343   0.0000313
1996   3  26   0  50168.00   -0.168695    0.489823   0.3828271   -0.000677    0.000075    0.002667    0.002828   0.0018592    0.000213    0.000184   0.0000138    0.000148    0.000153    0.000276    0.000328   0.0000303
1996   3  27   0  50169.00   -0.165874    0.492728   0.3809693   -0.000155   -0.000048    0.002853    0.003253   0.0018650    0.000208    0.000178   0.0000135    0.000119    0.000131    0.000265    0.000311   0.0000298
1996   3  28   0  50170.00   -0.162782    0.495671   0.3790853   -0.000138   -0.000005    0.003175    0.003197   0.0019079    0.000205    0.000173   0.0000140    0.000106    0.000124    0.000261    0.000302   0.0000306
1996   3  29   0  50171.00   -0.159775    0.498651   0.3771423   -0.000328    0.000095    0.002746    0.002995   0.0019832    0.000204    0.000172   0.0000145    0.000104    0.000123    0.000264    0.000311   0.0000321
1996   3  30   0  50172.00   -0.157055    0.501547   0.3751120   -0.000392    0.000143    0.002570    0.002796   0.0020774    0.000205    0.000173   0.0000143    0.000103    0.000123    0.000267    0.000322   0.0000329
1996   3  31   0  50173.00   -0.154458    0.504438   0.3729806   -0.000409    0.000166    0.002664    0.002802   0.0021873    0.000208    0.000176   0.0000135    0.000101    0.000119    0.000271    0.000330   0.0000325
1996   4   1   0  50174.00   -0.151943    0.507520   0.3707347   -0.000389    0.000167    0.002475    0.003116   0.0023061    0.000208    0.000177   0.0000124    0.000096    0.000112    0.000273    0.000333   0.0000318
1996   4   2   0  50175.00   -0.149512    0.510579   0.3683737   -0.000343    0.000151    0.002234    0.002946   0.0024131    0.000202    0.000169   0.0000117    0.000094    0.000109    0.000265    0.000321   0.0000311
1996   4   3   0  50176.00   -0.147465    0.513400   0.3659219   -0.000279    0.000122    0.001945    0.002836   0.0024806    0.000198    0.000166   0.0000115    0.000093    0.000109    0.000258    0.000310   0.0000309
1996   4   4   0  50177.00   -0.145776    0.515698   0.3634268   -0.000262    0.000089    0.001918    0.002235   0.0025000    0.000198    0.000165   0.0000115    0.000093    0.000109    0.000257    0.000311   0.0000320
1996   4   5   0  50178.00   -0.143990    0.517498   0.3609337   -0.000262    0.000051    0.002126    0.001588   0.0024818    0.000199    0.000167   0.0000115    0.000093    0.000109    0.000259    0.000317   0.0000326
1996   4   6   0  50179.00   -0.141968    0.519189   0.3584729   -0.000260    0.000011    0.002119    0.001695   0.0024405    0.000201    0.000169   0.0000115    0.000093    0.000109    0.000261    0.000323   0.0000323
1996   4   7   0  50180.00   -0.140071    0.520968   0.3560615   -0.000256   -0.000030    0.001857    0.001705   0.0023821    0.000204    0.000173   0.0000114    0.000093    0.000109    0.000265    0.000331   0.0000324
1996   4   8   0  50181.00   -0.137997    0.522783   0.3537104   -0.000249   -0.000069    0.002498    0.001808   0.0023220    0.000206    0.000174   0.0000113    0.000093    0.000108    0.000268    0.000335   0.0000332
1996   4   9   0  50182.00   -0.135187    0.525025   0.3514108   -0.000240   -0.000103    0.003106    0.002495   0.0022793    0.000206    0.000174   0.0000113    0.000093    0.000108    0.000268    0.000333   0.0000333
1996   4  10   0  50183.00   -0.132142    0.527799   0.3491353   -0.000227   -0.000129    0.003024    0.002995   0.0022772    0.000208    0.000176   0.0000114    0.000093    0.000108    0.000268    0.000327   0.0000316
1996   4  11   0  50184.00   -0.129335    0.530817   0.3468352   -0.000178   -0.000097    0.002814    0.002926   0.0023334    0.000206    0.000174   0.0000116    0.000094    0.000109    0.000266    0.000326   0.0000310
1996   4  12   0  50185.00   -0.126652    0.533793   0.3444551   -0.000121   -0.000045    0.002836    0.002587   0.0024350    0.000204    0.000170   0.0000124    0.000097    0.000114    0.000267    0.000333   0.0000312
1996   4  13   0  50186.00   -0.123615    0.536537   0.3419679   -0.000073    0.000001    0.003502    0.002316   0.0025358    0.000204    0.000169   0.0000144    0.000111    0.000133    0.000269    0.000338   0.0000312
1996   4  14   0  50187.00   -0.120088    0.539174   0.3393979   -0.000042    0.000035    0.003940    0.002573   0.0025915    0.000207    0.000172   0.0000168    0.000125    0.000153    0.000271    0.000339   0.0000307
1996   4  15   0  50188.00   -0.116405    0.541780   0.3368026   -0.000032    0.000051    0.004016    0.002591   0.0025847    0.000208    0.000175   0.0000180    0.000129    0.000159    0.000271    0.000335   0.0000302
1996   4  16   0  50189.00   -0.112693    0.544392   0.3342438   -0.000050    0.000040    0.003683    0.002418   0.0025245    0.000210    0.000179   0.0000185    0.000130    0.000160    0.000272    0.000324   0.0000301
1996   4  17   0  50190.00   -0.109364    0.546920   0.3317674   -0.000107   -0.000007    0.003310    0.002526   0.0024295    0.000211    0.000182   0.0000190    0.000143    0.000179    0.000273    0.000319   0.0000301
1996   4  18   0  50191.00   -0.106503    0.549303   0.3294051   -0.000155   -0.000068    0.003138    0.002552   0.0022809    0.000206    0.000176   0.0000193    0.000146    0.000183    0.000268    0.000320   0.0000300
1996   4  19   0  50192.00   -0.103738    0.551656   0.3272036   -0.000185   -0.000135    0.002887    0.002339   0.0021245    0.000201    0.000169   0.0000188    0.000144    0.000181    0.000265    0.000322   0.0000299
1996   4  20   0  50193.00   -0.100908    0.553881   0.3251431   -0.000199   -0.000193    0.003063    0.002023   0.0020077    0.000199    0.000167   0.0000169    0.000138    0.000170    0.000264    0.000322   0.0000299
1996   4  21   0  50194.00   -0.097879    0.555941   0.3231755   -0.000194   -0.000232    0.003330    0.001914   0.0019380    0.000199    0.000166   0.0000138    0.000119    0.000141    0.000262    0.000321   0.0000298
1996   4  22   0  50195.00   -0.094669    0.557951   0.3212577   -0.000171   -0.000240    0.003449    0.001990   0.0019025    0.000200    0.000169   0.0000117    0.000106    0.000121    0.000265    0.000322   0.0000297
1996   4  23   0  50196.00   -0.091261    0.559874   0.3193599   -0.000128   -0.000204    0.003635    0.001834   0.0018977    0.000198    0.000169   0.0000110    0.000103    0.000117    0.000262    0.000316   0.0000294
1996   4  24   0  50197.00   -0.087736    0.561716   0.3174493   -0.000063   -0.000114    0.003493    0.001638   0.0019313    0.000194    0.000166   0.0000110    0.000103    0.000116    0.000253    0.000302   0.0000291
1996   4  25   0  50198.00   -0.084279    0.563284   0.3154882    0.000026    0.000054    0.003514    0.001572   0.0019919    0.000199    0.000170   0.0000115    0.000118    0.000126    0.000258    0.000304   0.0000298
1996   4  26   0  50199.00   -0.080756    0.564625   0.3134534    0.000124    0.000187    0.003863    0.001337   0.0020844    0.000204    0.000174   0.0000119    0.000124    0.000130    0.000267    0.000315   0.0000314
1996   4  27   0  50200.00   -0.076843    0.565955   0.3113142    0.000217    0.000245    0.004307    0.001326   0.0021953    0.000204    0.000174   0.0000122    0.000124    0.000130    0.000269    0.000317   0.0000324
1996   4  28   0  50201.00   -0.072506    0.567532   0.3090616    0.000279    0.000248    0.004712    0.001886   0.0023071    0.000201    0.000172   0.0000129    0.000122    0.000130    0.000267    0.000314   0.0000322
1996   4  29   0  50202.00   -0.068048    0.569796   0.3066995    0.000284    0.000209    0.004543    0.002365   0.0024150    0.000200    0.000172   0.0000138    0.000120    0.000130    0.000266    0.000312   0.0000312
1996   4  30   0  50203.00   -0.063749    0.572422   0.3042337    0.000211    0.000138    0.004481    0.002477   0.0025154    0.000196    0.000169   0.0000143    0.000119    0.000130    0.000261    0.000306   0.0000303
1996   5   1   0  50204.00   -0.059823    0.574791   0.3016777    0.000035    0.000048    0.003965    0.002276   0.0025941    0.000189    0.000162   0.0000143    0.000119    0.000130    0.000250    0.000293   0.0000298
1996   5   2   0  50205.00   -0.056454    0.576616   0.2990635   -0.000287   -0.000049    0.003294    0.001830   0.0026269    0.000185    0.000158   0.0000139    0.000128    0.000133    0.000245    0.000287   0.0000302
1996   5   3   0  50206.00   -0.053346    0.578162   0.2964458   -0.000545   -0.000130    0.003425    0.001530   0.0025989    0.000183    0.000157   0.0000136    0.000131    0.000134    0.000243    0.000286   0.0000313
1996   5   4   0  50207.00   -0.049930    0.579658   0.2938821   -0.000661   -0.000182    0.003786    0.001379   0.0025231    0.000183    0.000156   0.0000138    0.000131    0.000135    0.000244    0.000287   0.0000322
1996   5   5   0  50208.00   -0.046034    0.580931   0.2914066   -0.000675   -0.000211    0.004143    0.001351   0.0024247    0.000183    0.000156   0.0000144    0.000128    0.000141    0.000244    0.000288   0.0000326
